nivel,grupo,indicador,resultado,cv
"dist","120101","electricidad",1,0
"dist","120101","cocina_lena",.1545181,.516741
"dist","120105","piso_tierra",.6666667,0
"dist","120105","agua_red_publica",1,0
"dist","120105","desague_red_publica",0,
"dist","120105","electricidad",.6666667,0
"dist","120105","cocina_lena",.8333333,1.66e-17
"dist","120107","piso_tierra",.1631577,.3705018
"dist","120107","agua_red_publica",.9756579,.0231739
"dist","120107","desague_red_publica",.9736781,.025561
"dist","120107","electricidad",1,0
"dist","120107","cocina_lena",.2000811,.3479314
"dist","120108","piso_tierra",.625,2.22e-17
"dist","120108","agua_red_publica",1,0
"dist","120108","desague_red_publica",.625,4.44e-17
"dist","120108","electricidad",1,0
"dist","120108","cocina_lena",.875,0
"dist","120112","piso_tierra",1,0
"dist","120112","agua_red_publica",1,0
"dist","120112","desague_red_publica",0,
"dist","120112","electricidad",.875,3.17e-17
"dist","120112","cocina_lena",1,0
"dist","120114","piso_tierra",.0557348,.3482743
"dist","120114","agua_red_publica",1,0
"dist","120114","desague_red_publica",.965962,.0136739
"dist","120114","electricidad",.9958256,.0042436
"dist","120114","cocina_lena",.141652,.267371
"dist","120117","piso_tierra",.375,3.70e-17
"dist","120117","agua_red_publica",1,0
"dist","120117","desague_red_publica",.125,1.11e-16
"dist","120117","electricidad",1,0
"dist","120117","cocina_lena",.875,1.98e-18
"dist","120119","piso_tierra",.2824554,.4015857
"dist","120119","agua_red_publica",.6666667,0
"dist","120119","desague_red_publica",.7175446,.0738906
"dist","120119","electricidad",1,0
"dist","120119","cocina_lena",.6596503,.1425223
"dist","120124","piso_tierra",1,0
"dist","120124","agua_red_publica",1,0
"dist","120124","desague_red_publica",0,
"dist","120124","electricidad",1,0
"dist","120124","cocina_lena",1,0
"dist","120125","piso_tierra",.1551253,1.069248
"dist","120125","agua_red_publica",1,0
"dist","120125","desague_red_publica",.9224373,.0899072
"dist","120125","electricidad",1,0
"dist","120125","cocina_lena",.3102506,1.069248
"dist","120126","piso_tierra",.5625,.2357023
"dist","120126","agua_red_publica",1,0
"dist","120126","desague_red_publica",.375,.7071068
"dist","120126","electricidad",.9375,.0471405
"dist","120126","cocina_lena",.75,.1178511
"dist","120127","piso_tierra",.5714286,4.85e-17
"dist","120127","agua_red_publica",1,0
"dist","120127","desague_red_publica",1,0
"dist","120127","electricidad",1,0
"dist","120127","cocina_lena",1,0
"dist","120128","piso_tierra",.3333333,0
"dist","120128","agua_red_publica",1,0
"dist","120128","desague_red_publica",.6666667,0
"dist","120128","electricidad",1,0
"dist","120128","cocina_lena",.8333333,1.66e-17
"dist","120129","piso_tierra",.3333333,0
"dist","120129","agua_red_publica",1,0
"dist","120129","desague_red_publica",.6666667,0
"dist","120129","electricidad",1,0
"dist","120129","cocina_lena",.5,0
"dist","120132","piso_tierra",0,
"dist","120132","agua_red_publica",1,0
"dist","120132","desague_red_publica",.8333333,1.67e-17
"dist","120132","electricidad",1,0
"dist","120132","cocina_lena",.8333333,1.67e-17
"dist","120133","piso_tierra",.5008972,.0760668
"dist","120133","agua_red_publica",.8655344,.0343515
"dist","120133","desague_red_publica",.0558086,1.223796
"dist","120133","electricidad",1,0
"dist","120133","cocina_lena",.7301717,.0604781
"dist","120134","piso_tierra",.1966024,.6152949
"dist","120134","agua_red_publica",1,0
"dist","120134","desague_red_publica",.8033976,.1505711
"dist","120134","electricidad",1,0
"dist","120134","cocina_lena",.6287466,.3024997
"dist","120135","piso_tierra",.9344297,.0471812
"dist","120135","agua_red_publica",.4467109,.2960809
"dist","120135","desague_red_publica",.0655703,.6723702
"dist","120135","electricidad",.4405703,.1000692
"dist","120135","cocina_lena",1,0
"dist","120136","piso_tierra",.3333333,4.16e-17
"dist","120136","agua_red_publica",1,0
"dist","120136","desague_red_publica",.8333333,2.50e-17
"dist","120136","electricidad",1,0
"dist","120136","cocina_lena",.8333333,4.16e-17
"dist","120201","piso_tierra",.2919083,.2132783
"dist","120201","agua_red_publica",1,0
"dist","120201","desague_red_publica",.8747584,.0711713
"dist","120201","electricidad",1,0
"dist","120201","cocina_lena",.3333333,0
"dist","120202","piso_tierra",.6875,.3214122
"dist","120202","agua_red_publica",1,0
"dist","120202","desague_red_publica",.375,0
"dist","120202","electricidad",.9375,.0471405
"dist","120202","cocina_lena",.875,.1010153
"dist","120203","piso_tierra",.8664596,.0102852
"dist","120203","agua_red_publica",.9347826,.0667341
"dist","120203","desague_red_publica",.0652174,.9565217
"dist","120203","electricidad",.8695652,.1434783
"dist","120203","cocina_lena",.931677,.0765217
"dist","120204","piso_tierra",.8673088,.0100969
"dist","120204","agua_red_publica",.9384704,.0746499
"dist","120204","desague_red_publica",0,
"dist","120204","electricidad",1,0
"dist","120204","cocina_lena",1,0
"dist","120205","piso_tierra",.625,0
"dist","120205","agua_red_publica",1,0
"dist","120205","desague_red_publica",.625,0
"dist","120205","electricidad",1,0
"dist","120205","cocina_lena",1,0
"dist","120206","piso_tierra",.8217109,.2276318
"dist","120206","agua_red_publica",.8688594,.1435196
"dist","120206","desague_red_publica",.0594297,1.049125
"dist","120206","electricidad",1,0
"dist","120206","cocina_lena",1,0
"dist","120213","piso_tierra",.8333333,1.66e-17
"dist","120213","agua_red_publica",1,0
"dist","120213","desague_red_publica",.8333333,0
"dist","120213","electricidad",.8333333,1.66e-17
"dist","120213","cocina_lena",1,0
"dist","120214","piso_tierra",.6666667,0
"dist","120214","agua_red_publica",1,0
"dist","120214","desague_red_publica",.3333333,0
"dist","120214","electricidad",.8333333,1.66e-17
"dist","120214","cocina_lena",.5,0
"dist","120301","piso_tierra",.1586716,.1719362
"dist","120301","agua_red_publica",.8247507,.1702458
"dist","120301","desague_red_publica",.8007656,.2022637
"dist","120301","electricidad",.8639797,.1323628
"dist","120301","cocina_lena",.4612539,.2536977
"dist","120302","piso_tierra",.3230476,.1214409
"dist","120302","agua_red_publica",.8425539,.073331
"dist","120302","desague_red_publica",.6107842,.1055211
"dist","120302","electricidad",.935731,.0284932
"dist","120302","cocina_lena",.6995912,.0840783
"dist","120303","piso_tierra",.2733789,.4909779
"dist","120303","agua_red_publica",.8508917,.1145053
"dist","120303","desague_red_publica",.6697262,.2379553
"dist","120303","electricidad",.8551025,.0928713
"dist","120303","cocina_lena",.5732423,.1904135
"dist","120304","piso_tierra",.3157644,.5547934
"dist","120304","agua_red_publica",.4138538,.2195044
"dist","120304","desague_red_publica",0,
"dist","120304","electricidad",.7033159,.0475373
"dist","120304","cocina_lena",.9473613,.0528337
"dist","120305","piso_tierra",.040845,.7550097
"dist","120305","agua_red_publica",1,0
"dist","120305","desague_red_publica",.9361746,.0694678
"dist","120305","electricidad",1,0
"dist","120305","cocina_lena",.08169,.7550097
"dist","120401","piso_tierra",.1069566,.5374056
"dist","120401","agua_red_publica",1,0
"dist","120401","desague_red_publica",1,0
"dist","120401","electricidad",1,0
"dist","120401","cocina_lena",.2180811,.6485543
"dist","120402","piso_tierra",.1417678,1.09343
"dist","120402","agua_red_publica",1,0
"dist","120402","desague_red_publica",0,
"dist","120402","electricidad",1,0
"dist","120402","cocina_lena",.6134142,.2021644
"dist","120403","piso_tierra",.75,3.70e-17
"dist","120403","agua_red_publica",.625,4.44e-17
"dist","120403","desague_red_publica",.25,1.11e-16
"dist","120403","electricidad",1,0
"dist","120403","cocina_lena",1,0
"dist","120404","piso_tierra",.125,0
"dist","120404","agua_red_publica",1,0
"dist","120404","desague_red_publica",.5,0
"dist","120404","electricidad",1,0
"dist","120404","cocina_lena",.75,0
"dist","120405","piso_tierra",.1428571,0
"dist","120405","agua_red_publica",.8571429,0
"dist","120405","desague_red_publica",1,0
"dist","120405","electricidad",1,0
"dist","120405","cocina_lena",.1428571,0
"dist","120406","piso_tierra",.5,0
"dist","120406","agua_red_publica",.875,0
"dist","120406","desague_red_publica",.75,0
"dist","120406","electricidad",1,0
"dist","120406","cocina_lena",1,0
"dist","120407","piso_tierra",.3333333,0
"dist","120407","agua_red_publica",1,0
"dist","120407","desague_red_publica",.6666667,0
"dist","120407","electricidad",1,0
"dist","120407","cocina_lena",.8333333,1.66e-17
"dist","120414","piso_tierra",.625,4.44e-17
"dist","120414","agua_red_publica",1,0
"dist","120414","desague_red_publica",.75,3.70e-17
"dist","120414","electricidad",1,0
"dist","120414","cocina_lena",.875,0
"dist","120416","piso_tierra",.625,0
"dist","120416","agua_red_publica",1,0
"dist","120416","desague_red_publica",.125,0
"dist","120416","electricidad",1,0
"dist","120416","cocina_lena",1,0
"dist","120424","piso_tierra",.25,0
"dist","120424","agua_red_publica",1,0
"dist","120424","desague_red_publica",.125,0
"dist","120424","electricidad",.875,0
"dist","120424","cocina_lena",.875,0
"dist","120427","piso_tierra",.75,3.70e-17
"dist","120427","agua_red_publica",1,0
"dist","120427","desague_red_publica",.5,0
"dist","120427","electricidad",.875,1.78e-17
"dist","120427","cocina_lena",.875,2.58e-17
"dist","120430","piso_tierra",.5,0
"dist","120430","agua_red_publica",1,0
"dist","120430","desague_red_publica",.8333333,3.33e-17
"dist","120430","electricidad",1,0
"dist","120430","cocina_lena",.6666667,0
"dist","120431","piso_tierra",.7142857,1.94e-17
"dist","120431","agua_red_publica",1,0
"dist","120431","desague_red_publica",.4285714,3.24e-17
"dist","120431","electricidad",1,0
"dist","120431","cocina_lena",1,0
"dist","120433","piso_tierra",1,0
"dist","120433","agua_red_publica",0,
"dist","120433","desague_red_publica",0,
"dist","120433","electricidad",.125,0
"dist","120433","cocina_lena",.5,0
"dist","120434","piso_tierra",.2,0
"dist","120434","agua_red_publica",1,0
"dist","120434","desague_red_publica",1,0
"dist","120434","electricidad",1,0
"dist","120434","cocina_lena",.4,6.93e-17
"dist","120501","piso_tierra",.5,0
"dist","120501","agua_red_publica",1,0
"dist","120501","desague_red_publica",.8333333,1.67e-17
"dist","120501","electricidad",1,0
"dist","120501","cocina_lena",.5,0
"dist","120502","piso_tierra",.0968474,.837831
"dist","120502","agua_red_publica",1,0
"dist","120502","desague_red_publica",1,0
"dist","120502","electricidad",1,0
"dist","120502","cocina_lena",.4031526,.2012681
"dist","120503","piso_tierra",.875,6.27e-18
"dist","120503","agua_red_publica",0,
"dist","120503","desague_red_publica",0,
"dist","120503","electricidad",.4852412,1.029518
"dist","120503","cocina_lena",.5532758,.5643257
"dist","120504","piso_tierra",.625,.2397916
"dist","120504","agua_red_publica",.6875,.199431
"dist","120504","desague_red_publica",.1875,.75
"dist","120504","electricidad",.84375,.1908845
"dist","120504","cocina_lena",.75,.0931695
"dist","120601","piso_tierra",.276644,.1887274
"dist","120601","agua_red_publica",.6151368,.1791142
"dist","120601","desague_red_publica",.554027,.1957632
"dist","120601","electricidad",.8565779,.0772078
"dist","120601","cocina_lena",.6013977,.2071529
"dist","120602","piso_tierra",.875,0
"dist","120602","agua_red_publica",0,
"dist","120602","desague_red_publica",0,
"dist","120602","electricidad",0,
"dist","120602","cocina_lena",1,0
"dist","120605","piso_tierra",.125,0
"dist","120605","agua_red_publica",.125,0
"dist","120605","desague_red_publica",0,
"dist","120605","electricidad",.375,7.40e-17
"dist","120605","cocina_lena",.875,0
"dist","120607","piso_tierra",.3229515,.2007379
"dist","120607","agua_red_publica",.7757603,.1435535
"dist","120607","desague_red_publica",.3111679,.4845006
"dist","120607","electricidad",.7405801,.1549132
"dist","120607","cocina_lena",.7938278,.1560848
"dist","120608","piso_tierra",.4820877,.1834323
"dist","120608","agua_red_publica",.796724,.1046837
"dist","120608","desague_red_publica",0,
"dist","120608","electricidad",.2606626,.7657622
"dist","120608","cocina_lena",1,0
"dist","120699","piso_tierra",.438017,.1688842
"dist","120699","agua_red_publica",.8431722,.0628385
"dist","120699","desague_red_publica",.3794923,.208052
"dist","120699","electricidad",.8103573,.0643581
"dist","120699","cocina_lena",.6884885,.1227432
"dist","120701","piso_tierra",.1790835,.7120566
"dist","120701","agua_red_publica",.9218288,.0460762
"dist","120701","desague_red_publica",.8796382,.0504989
"dist","120701","electricidad",.9894524,.010621
"dist","120701","cocina_lena",.3236022,.3318785
"dist","120702","piso_tierra",.3545852,.4112952
"dist","120702","agua_red_publica",.9584529,.0434746
"dist","120702","desague_red_publica",.9584529,.0434746
"dist","120702","electricidad",1,0
"dist","120702","cocina_lena",.4792265,.0434746
"dist","120703","piso_tierra",.75,0
"dist","120703","agua_red_publica",.375,0
"dist","120703","desague_red_publica",0,
"dist","120703","electricidad",.875,0
"dist","120703","cocina_lena",1,0
"dist","120704","piso_tierra",.7236763,.1147438
"dist","120704","agua_red_publica",.9504966,.0611725
"dist","120704","desague_red_publica",.6400775,.3362074
"dist","120704","electricidad",.8753305,.0398841
"dist","120704","cocina_lena",.7011577,.0288584
"dist","120705","piso_tierra",0,
"dist","120705","agua_red_publica",1,0
"dist","120705","desague_red_publica",0,
"dist","120705","electricidad",1,0
"dist","120705","cocina_lena",.3333333,0
"dist","120706","piso_tierra",.375,7.40e-17
"dist","120706","agua_red_publica",1,0
"dist","120706","desague_red_publica",.875,0
"dist","120706","electricidad",1,0
"dist","120706","cocina_lena",.75,3.70e-17
"dist","120707","piso_tierra",.4804265,.3374573
"dist","120707","agua_red_publica",.8621001,.1763029
"dist","120707","desague_red_publica",.6494669,.3120317
"dist","120707","electricidad",.9448401,.0643456
"dist","120707","cocina_lena",.5827399,.1564925
"dist","120708","piso_tierra",0,
"dist","120708","agua_red_publica",1,0
"dist","120708","desague_red_publica",1,0
"dist","120708","electricidad",1,0
"dist","120708","cocina_lena",.5,0
"dist","120709","piso_tierra",.625,4.44e-17
"dist","120709","agua_red_publica",1,0
"dist","120709","desague_red_publica",1,0
"dist","120709","electricidad",1,0
"dist","120709","cocina_lena",.75,3.70e-17
"dist","120801","piso_tierra",0,
"dist","120801","agua_red_publica",1,0
"dist","120801","desague_red_publica",.9444735,.0522745
"dist","120801","electricidad",1,0
"dist","120801","cocina_lena",.0555265,.8891588
"dist","120804","piso_tierra",0,
"dist","120804","agua_red_publica",.875,0
"dist","120804","desague_red_publica",.625,0
"dist","120804","electricidad",1,0
"dist","120804","cocina_lena",.125,0
"dist","120808","piso_tierra",.1396719,.3239375
"dist","120808","agua_red_publica",1,0
"dist","120808","desague_red_publica",.8603281,.0525904
"dist","120808","electricidad",1,0
"dist","120808","cocina_lena",0,
"dist","120810","piso_tierra",.122717,.527396
"dist","120810","agua_red_publica",.877283,.0737737
"dist","120810","desague_red_publica",.877283,.0737737
"dist","120810","electricidad",.877283,.0737737
"dist","120810","cocina_lena",.122717,.527396
"dist","120901","piso_tierra",.1499498,.304343
"dist","120901","agua_red_publica",.9214243,.0748046
"dist","120901","desague_red_publica",.4707903,.3290934
"dist","120901","electricidad",1,0
"dist","120901","cocina_lena",.3450818,.4714204
"dist","120902","piso_tierra",.25,0
"dist","120902","agua_red_publica",.625,0
"dist","120902","desague_red_publica",0,
"dist","120902","electricidad",1,0
"dist","120902","cocina_lena",1,0
"dist","120903","piso_tierra",.75,0
"dist","120903","agua_red_publica",1,0
"dist","120903","desague_red_publica",0,
"dist","120903","electricidad",1,0
"dist","120903","cocina_lena",1,0
"dist","120909","piso_tierra",.6579618,.1893531
"dist","120909","agua_red_publica",.6543099,.215798
"dist","120909","desague_red_publica",.4349893,.4200742
"dist","120909","electricidad",.6543099,.215798
"dist","120909","cocina_lena",.2193206,.1893531
"dist","130101","piso_tierra",.0253271,.4122111
"dist","130101","agua_red_publica",.9702412,.0183096
"dist","130101","desague_red_publica",.9764313,.0170185
"dist","130101","electricidad",1,0
"dist","130101","cocina_lena",.0292909,.4353368
"dist","130102","piso_tierra",.2387349,.1862338
"dist","130102","agua_red_publica",.9500072,.0522364
"dist","130102","desague_red_publica",.9415038,.0529321
"dist","130102","electricidad",.9918942,.00821
"dist","130102","cocina_lena",.3581088,.197874
"dist","130103","piso_tierra",.2061423,.3945509
"dist","130103","agua_red_publica",1,0
"dist","130103","desague_red_publica",1,0
"dist","130103","electricidad",1,0
"dist","130103","cocina_lena",.1412444,.720829
"dist","130104","piso_tierra",.2825191,.2728873
"dist","130104","agua_red_publica",.9146978,.0369392
"dist","130104","desague_red_publica",.8195106,.0825363
"dist","130104","electricidad",1,0
"dist","130104","cocina_lena",.326612,.1938173
"dist","130105","piso_tierra",.1387097,.2497146
"dist","130105","agua_red_publica",.9382921,.0417168
"dist","130105","desague_red_publica",.8804172,.0767487
"dist","130105","electricidad",1,0
"dist","130105","cocina_lena",.1872767,.2268681
"dist","130106","piso_tierra",.1807382,.4365813
"dist","130106","agua_red_publica",1,0
"dist","130106","desague_red_publica",.8506837,.151148
"dist","130106","electricidad",1,0
"dist","130106","cocina_lena",.2848317,.2042201
"dist","130107","piso_tierra",.1793666,.4604765
"dist","130107","agua_red_publica",1,0
"dist","130107","desague_red_publica",1,0
"dist","130107","electricidad",1,0
"dist","130107","cocina_lena",.1380028,.6788929
"dist","130109","piso_tierra",.2696414,1.101195
"dist","130109","agua_red_publica",1,0
"dist","130109","desague_red_publica",1,0
"dist","130109","electricidad",1,0
"dist","130109","cocina_lena",.2696414,1.101195
"dist","130110","piso_tierra",.5,0
"dist","130110","agua_red_publica",1,0
"dist","130110","desague_red_publica",0,
"dist","130110","electricidad",1,0
"dist","130110","cocina_lena",1,0
"dist","130111","piso_tierra",.0388368,.967091
"dist","130111","agua_red_publica",1,0
"dist","130111","desague_red_publica",1,0
"dist","130111","electricidad",1,0
"dist","130111","cocina_lena",.0408907,.9516768
"dist","130201","piso_tierra",.1666667,8.32e-17
"dist","130201","agua_red_publica",1,0
"dist","130201","desague_red_publica",1,0
"dist","130201","electricidad",1,0
"dist","130201","cocina_lena",.5,0
"dist","130202","piso_tierra",0,
"dist","130202","agua_red_publica",1,0
"dist","130202","desague_red_publica",1,0
"dist","130202","electricidad",1,0
"dist","130202","cocina_lena",.3333333,4.16e-17
"dist","130203","piso_tierra",.1827719,.0910849
"dist","130203","agua_red_publica",1,0
"dist","130203","desague_red_publica",1,0
"dist","130203","electricidad",1,0
"dist","130203","cocina_lena",.0966314,1.033686
"dist","130204","piso_tierra",.0835353,.9975763
"dist","130204","agua_red_publica",1,0
"dist","130204","desague_red_publica",1,0
"dist","130204","electricidad",1,0
"dist","130204","cocina_lena",.1666667,7.51e-17
"dist","130205","piso_tierra",.2617214,.6468604
"dist","130205","agua_red_publica",.9099944,.0575679
"dist","130205","desague_red_publica",.9097954,.0525718
"dist","130205","electricidad",1,0
"dist","130205","cocina_lena",.3917505,.3679405
"dist","130207","piso_tierra",.2376102,.3117237
"dist","130207","agua_red_publica",.8809934,.1303468
"dist","130207","desague_red_publica",.9404967,.06105
"dist","130207","electricidad",1,0
"dist","130207","cocina_lena",.2393187,.6347535
"dist","130208","piso_tierra",.3293501,1.01195
"dist","130208","agua_red_publica",1,0
"dist","130208","desague_red_publica",.9176624,.0907975
"dist","130208","electricidad",1,0
"dist","130208","cocina_lena",.2470126,1.01195
"dist","130301","piso_tierra",.459863,.763869
"dist","130301","agua_red_publica",1,0
"dist","130301","desague_red_publica",1,0
"dist","130301","electricidad",1,0
"dist","130301","cocina_lena",.7974486,.165187
"dist","130302","piso_tierra",1,0
"dist","130302","agua_red_publica",1,0
"dist","130302","desague_red_publica",1,0
"dist","130302","electricidad",1,0
"dist","130302","cocina_lena",1,0
"dist","130401","piso_tierra",.1125728,.4648355
"dist","130401","agua_red_publica",.8578026,.1588469
"dist","130401","desague_red_publica",.7837415,.2063666
"dist","130401","electricidad",.9614883,.0374795
"dist","130401","cocina_lena",.2899056,.3989047
"dist","130402","piso_tierra",.3360789,.2632878
"dist","130402","agua_red_publica",.6297403,.2566181
"dist","130402","desague_red_publica",.6662616,.2557123
"dist","130402","electricidad",.968531,.0249169
"dist","130402","cocina_lena",.7482237,.1252895
"dist","130403","piso_tierra",.183044,.3368976
"dist","130403","agua_red_publica",.8007334,.1232802
"dist","130403","desague_red_publica",.633912,.1945605
"dist","130403","electricidad",1,0
"dist","130403","cocina_lena",.6606132,.0702893
"dist","130501","piso_tierra",.7961209,.2144903
"dist","130501","agua_red_publica",.6298489,.3388913
"dist","130501","desague_red_publica",.3397985,.8375564
"dist","130501","electricidad",.8519396,.1002185
"dist","130501","cocina_lena",.8580101,.0165849
"dist","130502","piso_tierra",.5,0
"dist","130502","agua_red_publica",1,0
"dist","130502","desague_red_publica",.875,1.59e-17
"dist","130502","electricidad",1,0
"dist","130502","cocina_lena",.875,1.59e-17
"dist","130503","piso_tierra",1,0
"dist","130503","agua_red_publica",.75,0
"dist","130503","desague_red_publica",0,
"dist","130503","electricidad",.875,0
"dist","130503","cocina_lena",.875,0
"dist","130504","piso_tierra",.875,1.59e-17
"dist","130504","agua_red_publica",.375,0
"dist","130504","desague_red_publica",0,
"dist","130504","electricidad",.375,0
"dist","130504","cocina_lena",1,0
"dist","130601","piso_tierra",.4419478,.3850508
"dist","130601","agua_red_publica",.7779199,.1638053
"dist","130601","desague_red_publica",.7038932,.2200711
"dist","130601","electricidad",.9814934,.0165852
"dist","130601","cocina_lena",.6893967,.1470352
"dist","130605","piso_tierra",.6,.3456967
"dist","130605","agua_red_publica",.8,.1649916
"dist","130605","desague_red_publica",.4666667,.7542472
"dist","130605","electricidad",.9333333,.0538748
"dist","130605","cocina_lena",.7333333,.1457068
"dist","130608","piso_tierra",1,0
"dist","130608","agua_red_publica",1,0
"dist","130608","desague_red_publica",0,
"dist","130608","electricidad",1,0
"dist","130608","cocina_lena",.875,0
"dist","130611","piso_tierra",.8571429,0
"dist","130611","agua_red_publica",1,0
"dist","130611","desague_red_publica",0,
"dist","130611","electricidad",1,0
"dist","130611","cocina_lena",1,0
"dist","130613","piso_tierra",1,0
"dist","130613","agua_red_publica",1,0
"dist","130613","desague_red_publica",.8333333,8.32e-18
"dist","130613","electricidad",1,0
"dist","130613","cocina_lena",1,0
"dist","130614","piso_tierra",.8803603,.0561939
"dist","130614","agua_red_publica",.7238715,.1372638
"dist","130614","desague_red_publica",.1874324,.3608178
"dist","130614","electricidad",.9270086,.0522672
"dist","130614","cocina_lena",.9619845,.0390283
"dist","130701","piso_tierra",.1241395,.606756
"dist","130701","agua_red_publica",.8735712,.0861249
"dist","130701","desague_red_publica",.9487799,.0356123
"dist","130701","electricidad",.9752371,.0262972
"dist","130701","cocina_lena",.3308602,.4430503
"dist","130702","piso_tierra",.2189077,.4337069
"dist","130702","agua_red_publica",.8910293,.0788255
"dist","130702","desague_red_publica",.6906735,.2714119
"dist","130702","electricidad",.9630293,.039138
"dist","130702","cocina_lena",.5315855,.2290213
"dist","130703","piso_tierra",.25,1.11e-16
"dist","130703","agua_red_publica",0,
"dist","130703","desague_red_publica",0,
"dist","130703","electricidad",1,0
"dist","130703","cocina_lena",.5,0
"dist","130704","piso_tierra",.0834248,1.000909
"dist","130704","agua_red_publica",1,0
"dist","130704","desague_red_publica",.8748628,.1431663
"dist","130704","electricidad",1,0
"dist","130704","cocina_lena",.2581385,.608295
"dist","130705","piso_tierra",.1809409,.9143549
"dist","130705","agua_red_publica",.9238037,.0895451
"dist","130705","desague_red_publica",.0761962,1.085645
"dist","130705","electricidad",.8333333,8.83e-18
"dist","130705","cocina_lena",.5761963,.1435658
"dist","130801","piso_tierra",.6614689,.1588233
"dist","130801","agua_red_publica",.9662533,.037659
"dist","130801","desague_red_publica",.4930506,.5222861
"dist","130801","electricidad",1,0
"dist","130801","cocina_lena",.9082343,.0870284
"dist","130802","piso_tierra",.875,0
"dist","130802","agua_red_publica",1,0
"dist","130802","desague_red_publica",0,
"dist","130802","electricidad",1,0
"dist","130802","cocina_lena",1,0
"dist","130804","piso_tierra",1,0
"dist","130804","agua_red_publica",1,0
"dist","130804","desague_red_publica",0,
"dist","130804","electricidad",1,0
"dist","130804","cocina_lena",.9415117,.0661091
"dist","130806","piso_tierra",1,0
"dist","130806","agua_red_publica",.875,1.59e-17
"dist","130806","desague_red_publica",.375,0
"dist","130806","electricidad",.5,0
"dist","130806","cocina_lena",1,0
"dist","130808","piso_tierra",.5830107,.1560666
"dist","130808","agua_red_publica",1,0
"dist","130808","desague_red_publica",.6247847,.1170675
"dist","130808","electricidad",1,0
"dist","130808","cocina_lena",.7504306,.1949334
"dist","130812","piso_tierra",.7142857,1.94e-17
"dist","130812","agua_red_publica",.8571429,8.09e-18
"dist","130812","desague_red_publica",.5714286,2.43e-17
"dist","130812","electricidad",1,0
"dist","130812","cocina_lena",1,0
"dist","130813","piso_tierra",.8571429,8.09e-18
"dist","130813","agua_red_publica",1,0
"dist","130813","desague_red_publica",0,
"dist","130813","electricidad",1,0
"dist","130813","cocina_lena",.8571429,8.09e-18
"dist","130901","piso_tierra",.6237605,.1070227
"dist","130901","agua_red_publica",.9331498,.0358505
"dist","130901","desague_red_publica",.5548429,.0367222
"dist","130901","electricidad",.9607447,.0235942
"dist","130901","cocina_lena",.8025774,.0733046
"dist","130902","piso_tierra",.875,.1428571
"dist","130902","agua_red_publica",.875,.1428571
"dist","130902","desague_red_publica",.25,1
"dist","130902","electricidad",1,0
"dist","130902","cocina_lena",1,0
"dist","130903","piso_tierra",.875,0
"dist","130903","agua_red_publica",1,0
"dist","130903","desague_red_publica",.5,0
"dist","130903","electricidad",1,0
"dist","130903","cocina_lena",1,0
"dist","130905","piso_tierra",1,0
"dist","130905","agua_red_publica",1,0
"dist","130905","desague_red_publica",0,
"dist","130905","electricidad",1,0
"dist","130905","cocina_lena",1,0
"dist","130906","piso_tierra",.8571429,1.62e-17
"dist","130906","agua_red_publica",.4285714,6.47e-17
"dist","130906","desague_red_publica",0,
"dist","130906","electricidad",0,
"dist","130906","cocina_lena",.1428571,0
"dist","130907","piso_tierra",.9370629,.0666945
"dist","130907","agua_red_publica",.875,1.40e-17
"dist","130907","desague_red_publica",.1888112,.993007
"dist","130907","electricidad",.9379371,.0666323
"dist","130907","cocina_lena",1,0
"dist","130908","piso_tierra",.8440029,.1979414
"dist","130908","agua_red_publica",.8606435,.101751
"dist","130908","desague_red_publica",.2729949,1.070938
"dist","130908","electricidad",.8418058,.1997051
"dist","130908","cocina_lena",.9610007,.0434607
"dist","131001","piso_tierra",.8922899,.0448558
"dist","131001","agua_red_publica",.8378808,.096049
"dist","131001","desague_red_publica",.3060365,.0423461
"dist","131001","electricidad",.8378808,.096049
"dist","131001","cocina_lena",.8381664,.0136756
"dist","131002","piso_tierra",1,0
"dist","131002","agua_red_publica",1,0
"dist","131002","desague_red_publica",0,
"dist","131002","electricidad",1,0
"dist","131002","cocina_lena",.875,0
"dist","131003","piso_tierra",.6666667,0
"dist","131003","agua_red_publica",1,0
"dist","131003","desague_red_publica",1,0
"dist","131003","electricidad",1,0
"dist","131003","cocina_lena",1,0
"dist","131006","piso_tierra",.5664863,.6130809
"dist","131006","agua_red_publica",.9291892,.0467211
"dist","131006","desague_red_publica",.4725406,.1653677
"dist","131006","electricidad",1,0
"dist","131006","cocina_lena",.5664863,.6130809
"dist","131101","piso_tierra",.5220997,.2920609
"dist","131101","agua_red_publica",1,0
"dist","131101","desague_red_publica",.6297523,.3463552
"dist","131101","electricidad",.9521286,.051572
"dist","131101","cocina_lena",.4934965,.4022647
"dist","131103","piso_tierra",1,0
"dist","131103","agua_red_publica",.875,0
"dist","131103","desague_red_publica",0,
"dist","131103","electricidad",1,0
"dist","131103","cocina_lena",.875,0
"dist","131104","piso_tierra",1,0
"dist","131104","agua_red_publica",0,
"dist","131104","desague_red_publica",0,
"dist","131104","electricidad",1,0
"dist","131104","cocina_lena",.875,0
"dist","131201","piso_tierra",.3156754,.3542148
"dist","131201","agua_red_publica",.8095346,.1553883
"dist","131201","desague_red_publica",.5667962,.3990239
"dist","131201","electricidad",1,0
"dist","131201","cocina_lena",.4581015,.2399154
"dist","131202","piso_tierra",.5487549,.2082963
"dist","131202","agua_red_publica",1,0
