grupo,indicador,resultado,cv
130403,piso_tierra,0.18304402768048705,0.5657423221990422
130403,agua_red_publica,0.8007333987809149,0.11141639951848237
130403,desague_red_publica,0.6339119446390259,0.3267196782152233
130403,electricidad,1,0
130403,cocina_lena,0.6606132057769846,0.08282576182890129
130702,piso_tierra,0.21890766485049035,0.38870372967537015
130702,agua_red_publica,0.8910292866765015,0.07064624973805628
130702,desague_red_publica,0.690673546971943,0.2432490957509736
130702,electricidad,0.9630292817321557,0.0350769202995421
130702,cocina_lena,0.5315854928584864,0.2052570829295822
130705,piso_tierra,0.18094085557321113,0.6478540031725945
130705,agua_red_publica,0.9238037611199389,0.06344597335177973
130705,desague_red_publica,0.07619623888006109,0.7692194479907187
130705,electricidad,0.8333333333333333,6.880847600408697e-17
130705,cocina_lena,0.5761962388800611,0.10172164421658071
130704,piso_tierra,0.08342475846437886,0.8685651895882244
130704,agua_red_publica,1,0
130704,desague_red_publica,0.8748628623034317,0.1242363419585301
130704,electricidad,1,0
130704,cocina_lena,0.2581385393209567,0.527864227643149
130701,piso_tierra,0.12413950913722915,0.5440668273465709
130701,agua_red_publica,0.8735712143828879,0.08663139524785933
130701,desague_red_publica,0.948779925326513,0.032502026349153286
130701,electricidad,0.975237154124523,0.0237447509844591
130701,cocina_lena,0.3308601544655656,0.45887247964639577
130205,piso_tierra,0.26172137143601415,0.5613304108773011
130205,agua_red_publica,0.909994377046726,0.049956067007491854
130205,desague_red_publica,0.9097954139186286,0.045620578407154194
130205,electricidad,1,0
130205,cocina_lena,0.39175045644042705,0.31929016614017963
130203,piso_tierra,0.18277190545650182,0.06453697299233463
130203,agua_red_publica,1,0
130203,desague_red_publica,1,0
130203,electricidad,1,0
130203,cocina_lena,0.09663143273901094,0.7324042617516842
130208,piso_tierra,0.32935011501692785,0.7170034949712052
130208,agua_red_publica,1,0
130208,desague_red_publica,0.9176624712457679,0.06433334448550783
130208,electricidad,1,0
130208,cocina_lena,0.2470125862626959,0.7170034949712049
130201,piso_tierra,0.16666666666666666,8.326672684688717e-17
130201,agua_red_publica,1,0
130201,desague_red_publica,1,0
130201,electricidad,1,0
130201,cocina_lena,0.5,0
130204,piso_tierra,0.08353531007346697,0.7068194303244811
130204,agua_red_publica,1,0
130204,desague_red_publica,1,0
130204,electricidad,1,0
130204,cocina_lena,0.16666666666666669,1.2116407217405257e-16
130207,piso_tierra,0.2376101800322929,0.2550360186659712
130207,agua_red_publica,0.880993382868776,0.10664293280868739
130207,desague_red_publica,0.940496691434388,0.04994792591502033
130207,electricidad,1,0
130207,cocina_lena,0.2393186514388013,0.5193220999215211
130202,piso_tierra,0,NA
130202,agua_red_publica,1,0
130202,desague_red_publica,1,0
130202,electricidad,1,0
130202,cocina_lena,0.3333333333333333,8.326672684688717e-17
130104,piso_tierra,0.2825190891114434,0.25582460050802014
130104,agua_red_publica,0.9146977921759034,0.03484410940648688
130104,desague_red_publica,0.8195106517547495,0.07791268712400844
130104,electricidad,1,0
130104,cocina_lena,0.3266120101154202,0.18567301832915584
130106,piso_tierra,0.18073819572818803,0.4173123008058964
130106,agua_red_publica,1,0
130106,desague_red_publica,0.850683719456776,0.17382715831372822
130106,electricidad,1,0
130106,cocina_lena,0.2848316725291939,0.19087402828173328
130107,piso_tierra,0.1793665726301753,0.39959077288879064
130107,agua_red_publica,1,0
130107,desague_red_publica,1,0
130107,electricidad,1,0
130107,cocina_lena,0.13800281844155596,0.5891274213167851
130109,piso_tierra,0.26964137318014936,0.7802373990486313
130109,agua_red_publica,1,0
130109,desague_red_publica,1,0
130109,electricidad,1,0
130109,cocina_lena,0.26964137318014936,0.7802373990486313
131101,piso_tierra,0.5220996598465998,0.3344433113334923
131101,agua_red_publica,1,0
131101,desague_red_publica,0.6297523099748455,0.39659932236669293
131101,electricidad,0.9521285924541415,0.04564273165715391
131101,cocina_lena,0.49349651502447256,0.42419228419263477
130614,piso_tierra,0.8803603126374596,0.07423300928271667
130614,agua_red_publica,0.7238714727540841,0.13082107399481976
130614,desague_red_publica,0.18743244427198394,0.4618781757852849
130614,electricidad,0.9270085721900576,0.04773576146312435
130614,cocina_lena,0.9619844649855377,0.03972254666765517
130601,piso_tierra,0.44194780298207637,0.4116132711895625
130601,agua_red_publica,0.7779199204684798,0.19936767118152451
130601,desague_red_publica,0.7038932272913064,0.2764694123225152
130601,electricidad,0.9814933267057067,0.01822230395030407
130601,cocina_lena,0.6893967214334927,0.15299104563228969
130901,piso_tierra,0.623760491731062,0.15613685506759745
130901,agua_red_publica,0.9331497634506821,0.034704311780008476
130901,desague_red_publica,0.5548429185042068,0.24671463677321706
130901,electricidad,0.9607447379688225,0.021081770440119125
130901,cocina_lena,0.8025774604483135,0.0657459509993838
130808,piso_tierra,0.583010706374856,0.17970084882622425
130808,agua_red_publica,1,0
130808,desague_red_publica,0.624784721051414,0.12898105172309918
130808,electricidad,1,0
130808,cocina_lena,0.750430557897172,0.21477107927893516
130801,piso_tierra,0.6614689043205567,0.18370431603353696
130801,agua_red_publica,0.9662532807928109,0.03386254885288103
130801,desague_red_publica,0.49305057003234426,0.5868625102343057
130801,electricidad,1,0
130801,cocina_lena,0.9082342940777859,0.08198564468097311
131001,piso_tierra,0.8922899648953966,0.07938844667509723
131001,agua_red_publica,0.8378808307332825,0.08876656213341966
131001,desague_red_publica,0.3060365164508197,0.5743671717370656
131001,electricidad,0.8378808307332825,0.08876656213341964
131001,cocina_lena,0.8381663796630383,0.027844696029039606
130501,piso_tierra,0.7961208972836062,0.21492409352485986
130501,agua_red_publica,0.629848878395492,0.33957661919784604
130501,desague_red_publica,0.33979850452732274,0.8392501237505139
130501,electricidad,0.8519395513581968,0.10042118710892906
130501,cocina_lena,0.8580100747736338,0.01661844920935413
131201,piso_tierra,0.31567542507564517,0.3461289229442446
131201,agua_red_publica,0.8095345833213883,0.17015766770312413
131201,desague_red_publica,0.5667962120833605,0.368483912112784
131201,electricidad,1,0
131201,cocina_lena,0.4581015435943399,0.23536162653218168
131203,piso_tierra,0.7331324928719923,0.08748477434369664
131203,agua_red_publica,0.7607230256608274,0.30352249470824294
131203,desague_red_publica,0.6809640342144365,0.4520973970809691
131203,electricidad,0.8006025213840228,0.24033623048823702
131203,cocina_lena,0.693252997148797,0.037006940304173945
131202,piso_tierra,0.5487549076659657,0.17041716918094463
131202,agua_red_publica,1,0
131202,desague_red_publica,0.8869692145456245,0.050344588561897316
131202,electricidad,1,0
131202,cocina_lena,0.5545139306957587,0.21090319833323193
130703,piso_tierra,0.25,0
130703,agua_red_publica,0,NA
130703,desague_red_publica,0,NA
130703,electricidad,1,0
130703,cocina_lena,0.5,0
131103,piso_tierra,1,0
131103,agua_red_publica,0.875,0
131103,desague_red_publica,0,NA
131103,electricidad,1,0
131103,cocina_lena,0.875,0
131104,piso_tierra,1,0
131104,agua_red_publica,0,NA
131104,desague_red_publica,0,NA
131104,electricidad,1,0
131104,cocina_lena,0.875,0
130605,piso_tierra,0.6,0.3463957325065877
130605,agua_red_publica,0.8,0.16532523596905316
130605,desague_red_publica,0.4666666666666667,0.7557725072871004
130605,electricidad,0.9333333333333333,0.053983750520507176
130605,cocina_lena,0.7333333333333333,0.1460015070895535
130611,piso_tierra,0.8571428571428571,6.476300976980114e-17
130611,agua_red_publica,1,0
130611,desague_red_publica,0,NA
130611,electricidad,1,0
130611,cocina_lena,1,0
130906,piso_tierra,0.8571428571428571,6.476300976980114e-17
130906,agua_red_publica,0.42857142857142855,3.238150488490057e-17
130906,desague_red_publica,0,NA
130906,electricidad,0,NA
130906,cocina_lena,0.14285714285714285,1.457167719820521e-16
130907,piso_tierra,0.9370629370629371,0.04725550231152055
130907,agua_red_publica,0.875,8.880540005107269e-18
130907,desague_red_publica,0.18881118881118883,0.7035819233048618
130907,electricidad,0.937937062937063,0.047211461768825756
130907,cocina_lena,1,0
130902,piso_tierra,0.875,0.10121953222595094
130902,agua_red_publica,0.875,0.10121953222595094
130902,desague_red_publica,0.25,0.7085367255816566
130902,electricidad,1,0
130902,cocina_lena,1,0
130908,piso_tierra,0.8440029199116457,0.15622609005233898
130908,agua_red_publica,0.8606434766123383,0.12486902154483442
130908,desague_red_publica,0.2729948901546203,0.8452419500151724
130908,electricidad,0.8418057779385701,0.15785597257046405
130908,cocina_lena,0.9610007299779114,0.034301554633986715
130903,piso_tierra,0.875,0
130903,agua_red_publica,1,0
130903,desague_red_publica,0.5,0
130903,electricidad,1,0
130903,cocina_lena,1,0
130301,piso_tierra,0.459863021226857,0.7654137726109829
130301,agua_red_publica,1,0
130301,desague_red_publica,1,0
130301,electricidad,1,0
130301,cocina_lena,0.7974486329600714,0.16552107970342958
130302,piso_tierra,1,0
130302,agua_red_publica,1,0
130302,desague_red_publica,1,0
130302,electricidad,1,0
130302,cocina_lena,1,0
130806,piso_tierra,1,0
130806,agua_red_publica,0.875,0
130806,desague_red_publica,0.375,0
130806,electricidad,0.5,0
130806,cocina_lena,1,0
130802,piso_tierra,0.875,0
130802,agua_red_publica,1,0
130802,desague_red_publica,0,NA
130802,electricidad,1,0
130802,cocina_lena,1,0
130812,piso_tierra,0.7142857142857142,1.5543122344752272e-16
130812,agua_red_publica,0.8571428571428571,6.476300976980114e-17
130812,desague_red_publica,0.5714285714285714,7.285838599102605e-17
130812,electricidad,1,0
130812,cocina_lena,1,0
130813,piso_tierra,0.8571428571428571,5.666763354857571e-17
130813,agua_red_publica,1,0
130813,desague_red_publica,0,NA
130813,electricidad,1,0
130813,cocina_lena,0.8571428571428571,7.285838599102606e-17
130804,piso_tierra,1,0
130804,agua_red_publica,1,0
130804,desague_red_publica,0,NA
130804,electricidad,1,0
130804,cocina_lena,0.9415116720166918,0.04684073617640005
131006,piso_tierra,0.5664863056775136,0.6143207469401235
131006,agua_red_publica,0.9291892117903109,0.04681558476188149
131006,desague_red_publica,0.4725405812225595,0.16570209725761673
131006,electricidad,1,0
131006,cocina_lena,0.5664863056775136,0.6143207469401235
131002,piso_tierra,1,0
131002,agua_red_publica,1,0
131002,desague_red_publica,0,NA
131002,electricidad,1,0
131002,cocina_lena,0.875,0
130503,piso_tierra,1,0
130503,agua_red_publica,0.75,0
130503,desague_red_publica,0,NA
130503,electricidad,0.875,0
130503,cocina_lena,0.875,0
130502,piso_tierra,0.5,0
130502,agua_red_publica,1,0
130502,desague_red_publica,0.875,0
130502,electricidad,1,0
130502,cocina_lena,0.875,0
130504,piso_tierra,0.875,0
130504,agua_red_publica,0.375,0
130504,desague_red_publica,0,NA
130504,electricidad,0.375,0
130504,cocina_lena,1,0
140101,piso_tierra,0.05535995978232031,0.3499212876947034
140101,agua_red_publica,0.9615695348419798,0.031227032742055873
140101,desague_red_publica,0.9605573006697997,0.03134364062514147
140101,electricidad,0.9959319600215809,0.004047550728665828
140101,cocina_lena,0.021125891022941486,0.5411689031435227
140105,piso_tierra,0.22683216429002667,0.20562520418500066
140105,agua_red_publica,0.9564720155592252,0.031028550418470188
140105,desague_red_publica,0.8281156648752873,0.09150045886704845
140105,electricidad,1,0
140105,cocina_lena,0.15221980929639206,0.2733811758638766
140106,piso_tierra,0.13620529333559037,0.33820960694787355
140106,agua_red_publica,0.9519948682360215,0.020975322879204047
140106,desague_red_publica,0.9639290496336064,0.02635020671848053
140106,electricidad,1,0
140106,cocina_lena,0.05250220965021488,0.4592718848382754
140311,piso_tierra,0,NA
140311,agua_red_publica,1,0
140311,desague_red_publica,1,0
140311,electricidad,1,0
140311,cocina_lena,0,NA
140301,piso_tierra,0.2777135213372035,0.2902480408507668
140301,agua_red_publica,0.7298637277176926,0.16145052773445304
140301,desague_red_publica,0.6880729163298022,0.17715508964359353
140301,electricidad,0.9816256720798374,0.017561043189428076
140301,cocina_lena,0.15393313309091994,0.42965754032306214
140306,piso_tierra,0.48154583954122365,0.14997657187858202
140306,agua_red_publica,0.8771399783697693,0.10718468410142645
140306,desague_red_publica,0.4558385045972393,0.48646845140868
140306,electricidad,0.9671237860180484,0.023842261226566533
140306,cocina_lena,0.9078702363983733,0.03794727805878856
140305,piso_tierra,0.3903345862873125,0.6350626899799896
140305,agua_red_publica,0.8747384877518608,0.10495826244821195
140305,desague_red_publica,0.5168369680945257,0.5936738783691665
140305,electricidad,1,0
140305,cocina_lena,0.5346512632939475,0.23912207545256142
140312,piso_tierra,0.17053429765871286,0.41841811906979787
140312,agua_red_publica,0.8654100220427905,0.04793508737181569
140312,desague_red_publica,0.6916095320799754,0.32756890251323834
140312,electricidad,1,0
140312,cocina_lena,0.5069617357856832,0.2533492037910782
140303,piso_tierra,0.46618921305003297,0.19048892521778243
140303,agua_red_publica,0.7722470633428007,0.2231245113261689
140303,desague_red_publica,0.5444941266856014,0.5591804174486081
140303,electricidad,1,0
140303,cocina_lena,0.4555058733143987,0.6684226722324144
140309,piso_tierra,0,NA
140309,agua_red_publica,1,0
140309,desague_red_publica,1,0
140309,electricidad,0.8,3.469446951953599e-17
140309,cocina_lena,0.2,6.938893903907198e-17
140310,piso_tierra,0.4790205623645342,0.6024932896610514
140310,agua_red_publica,0.5894109465446848,0.4416819592844667
140310,desague_red_publica,0.48676368318085617,0.6305170196036332
140310,electricidad,0.5424994204691518,0.3399118138660389
140310,cocina_lena,0.7693139300304954,0.0800605885308606
140307,piso_tierra,0.3060130256998988,0.4837718671230235
140307,agua_red_publica,0.8348426946996905,0.11644177211357415
140307,desague_red_publica,0.5728765339683382,0.32510018307848493
140307,electricidad,0.9339297025471804,0.045229940888434766
140307,cocina_lena,0.5462265140146411,0.2333052903310732
140308,piso_tierra,0.5932053387872169,0.12414452959642587
140308,agua_red_publica,0.8633125235393744,0.07022886865673876
140308,desague_red_publica,0.3699721883800362,0.4266553692943525
140308,electricidad,0.9265006210444366,0.03426129363030603
140308,cocina_lena,0.46118242918096886,0.2378695634048044
140205,piso_tierra,0.46498948249952865,0.24410169440937635
140205,agua_red_publica,0.8890552870897613,0.06463400390404447
140205,desague_red_publica,0.42692570598501817,0.3878780814463097
140205,electricidad,0.977292151130205,0.020892948267074052
140205,cocina_lena,0.6227407842064737,0.19560355771491342
140201,piso_tierra,0.2119949677048766,0.48697660488803973
140201,agua_red_publica,1,0
140201,desague_red_publica,0.973668629808515,0.02467776001638661
140201,electricidad,1,0
140201,cocina_lena,0.15713879336501194,0.4078342103214408
140206,piso_tierra,0.188013187183159,0.6179800025286187
140206,agua_red_publica,1,0
140206,desague_red_publica,0.9059934064084205,0.06412209463613065
140206,electricidad,1,0
140206,cocina_lena,0.26067326025824616,0.22286211822370214
140104,piso_tierra,0,NA
140104,agua_red_publica,1,0
140104,desague_red_publica,1,0
140104,electricidad,1,0
140104,cocina_lena,0,NA
140103,piso_tierra,0.024175567391423222,1.1433603166350805
140103,agua_red_publica,1,0
140103,desague_red_publica,1,0
140103,electricidad,1,0
140103,cocina_lena,0.07252670217426967,1.14336031663508
140108,piso_tierra,0.2138934642410607,0.4885443945806999
140108,agua_red_publica,0.9400365414206393,0.03559651776972393
140108,desague_red_publica,0.7915138575576524,0.16203326402162085
140108,electricidad,1,0
140108,cocina_lena,0.17527563514267372,0.25449649035029154
140114,piso_tierra,0,NA
140114,agua_red_publica,1,0
140114,desague_red_publica,1,0
140114,electricidad,0.8333333333333333,6.661338147750911e-17
140114,cocina_lena,0,NA
140112,piso_tierra,0.08991509217960393,0.27457987003515993
140112,agua_red_publica,0.862199444674648,0.06888155361543671
140112,desague_red_publica,0.7695911015176701,0.11625284001569058
140112,electricidad,0.9882277830873918,0.011366749494329231
140112,cocina_lena,0.10541187842728825,0.2660046587110227
140113,piso_tierra,0.07314924621978479,0.8195807994705104
140113,agua_red_publica,0.9633376998116181,0.03441292805800988
140113,desague_red_publica,0.8170392073720485,0.13785822764221295
140113,electricidad,1,0
140113,cocina_lena,0.25645143355252137,0.5105805254214396
140107,piso_tierra,0.16666666666666666,8.326672684688637e-17
140107,agua_red_publica,1,0
140107,desague_red_publica,1,0
140107,electricidad,1,0
140107,cocina_lena,0.3333333333333333,1.6653345369377274e-16
140115,piso_tierra,0.4292052895707259,0.15043699113814935
140115,agua_red_publica,0.9085293413789806,0.04556957587915328
140115,desague_red_publica,0.8189823725092076,0.07398871291941833
140115,electricidad,0.9701510103767423,0.027151632940404555
140115,cocina_lena,0.543205274650949,0.2494138296654826
140116,piso_tierra,0.10383576692132374,0.7974648842475288
140116,agua_red_publica,1,0
140116,desague_red_publica,1,0
140116,electricidad,0.9480821165393382,0.043669939767939404
140116,cocina_lena,0.10383576692132374,0.7974648842475288
140110,piso_tierra,0.5409848301330479,0.07217937051666003
140110,agua_red_publica,0.5,1.3877787807814395e-17
140110,desague_red_publica,0.11202022648926951,0.46477254714717187
140110,electricidad,0.8770455096008565,0.13356642524457948
140110,cocina_lena,0.7650252831115869,0.08506896299175451
140102,piso_tierra,0.39733102773934004,0.33240338556319915
140102,agua_red_publica,1,0
140102,desague_red_publica,0.8320847777995998,0.09483041884007004
140102,electricidad,0.939383736118278,0.04910226242375861
140102,cocina_lena,0.6548659722124521,0.10543439579565496
140119,piso_tierra,0.26085077572529297,0.31802268638166836
140119,agua_red_publica,0.9646809591030151,0.03224762951086237
140119,desague_red_publica,1,0
140119,electricidad,0.9391150332959789,0.05061501427107925
140119,cocina_lena,0.13152304849799082,0.4463620789710706
140117,piso_tierra,0.09377010713307812,0.6199913396500614
140117,agua_red_publica,1,0
140117,desague_red_publica,0.9062298928669219,0.06415221435330001
140117,electricidad,1,0
140117,cocina_lena,0.447976988065901,0.38932795136352744
140120,piso_tierra,0.2386117445779451,0.4463581693101035
140120,agua_red_publica,0.9760528252763881,0.02274689053436708
140120,desague_red_publica,1,0
140120,electricidad,0.976476041217456,0.02240139412478891
140120,cocina_lena,0.16881680372867275,0.48883069347324065
140118,piso_tierra,0.3607318717804385,0.24183943740731903
140118,agua_red_publica,0.8927746321676103,0.06858467712292801
140118,desague_red_publica,0.7464000460799861,0.16911404617861417
140118,electricidad,1,0
140118,cocina_lena,0.45249660425101873,0.34096643520533354
140111,piso_tierra,0,NA
140111,agua_red_publica,0.9046071573526325,0.06392407067378382
140111,desague_red_publica,1,0
140111,electricidad,1,0
140111,cocina_lena,0,NA
140304,piso_tierra,0.6736203549013081,0.19619913228503347
140304,agua_red_publica,0.9421265483662307,0.04676078436609249
140304,desague_red_publica,0.06712654836623062,0.6562913995424032
140304,electricidad,0.9421265483662307,0.04676078436609249
140304,cocina_lena,0.6736203549013081,0.19619913228503347
140202,piso_tierra,0.8836222160771083,0.09978596444764677
140202,agua_red_publica,0.9418111080385542,0.04681039238444176
140202,desague_red_publica,0,NA
140202,electricidad,0.8349133351768676,0.03168224460803801
140202,cocina_lena,1,0
140203,piso_tierra,1,0
140203,agua_red_publica,0.4324034795819637,0.10176318880667551
140203,desague_red_publica,0,NA
140203,electricidad,0.5407721633442908,0.650961864031419
140203,cocina_lena,1,0
140109,piso_tierra,0.3281390694515752,0.12654311745230054
140109,agua_red_publica,0.875,1.327440834474459e-17
140109,desague_red_publica,0.8594172083547258,0.14494848509884722
140109,electricidad,0.9531390694515753,0.04356524890978555
140109,cocina_lena,0.5624437221936991,0.2953094801687483
150139,piso_tierra,0,NA
150139,agua_red_publica,1,0
150139,desague_red_publica,1,0
150139,electricidad,1,0
150139,cocina_lena,0.25,0
150102,piso_tierra,0,NA
150102,agua_red_publica,0.669834591380555,0.3520764344183743
150102,desague_red_publica,0.669834591380555,0.3520764344183743
150102,electricidad,1,0
150102,cocina_lena,0.08254135215486125,0.7142873493909235
150106,piso_tierra,0.1122754680889383,0.34595908663155
150106,agua_red_publica,0.8740690608131373,0.08771566376847505
150106,desague_red_publica,0.8193878750502339,0.09154132579031883
150106,electricidad,0.9861956400342288,0.013380939045696798
150106,cocina_lena,0.03516787647641153,0.5785961236490861
150125,piso_tierra,0.09957656484021551,0.3058781837707452
150125,agua_red_publica,0.8150084138263082,0.10591684989515814
150125,desague_red_publica,0.8424366277013298,0.08648283478741937
150125,electricidad,1,0
150125,cocina_lena,0.072692989282115,0.3283742669082463
150135,piso_tierra,0.03115369859284442,0.7587195265755818
150135,agua_red_publica,0.9099162035905021,0.04897287417234216
150135,desague_red_publica,0.9586207348393455,0.041732189758751134
150135,electricidad,1,0
150135,cocina_lena,0.00851268797591513,0.9741138380781453
150117,piso_tierra,0.013480026691835048,0.9476836532973817
150117,agua_red_publica,1,0
150117,desague_red_publica,1,0
150117,electricidad,1,0
150117,cocina_lena,0.013480026691835048,0.9476836532973818
150110,piso_tierra,0.03066563138501036,0.47816225904843684
150110,agua_red_publica,0.9282939193166398,0.055852783537526124
150110,desague_red_publica,0.9187236410928007,0.04587225789805761
150110,electricidad,1,0
150110,cocina_lena,0.020383021118750157,0.6537144469912727
150112,piso_tierra,0,NA
150112,agua_red_publica,1,0
150112,desague_red_publica,1,0
150112,electricidad,1,0
150112,cocina_lena,0,NA
150128,piso_tierra,0.03090625857231235,0.5391250917657838
150128,agua_red_publica,0.9095202593682514,0.06466896806814283
150128,desague_red_publica,0.9643472225569907,0.025664099479213814
150128,electricidad,1,0
150128,cocina_lena,0.01738971197225527,0.7047411208474155
150132,piso_tierra,0.09570479130941567,0.24186603304049328
150132,agua_red_publica,0.868853981495934,0.050415451287683606
150132,desague_red_publica,0.8830194808800582,0.04573481343585465
150132,electricidad,0.9956446890958985,0.004328821412340952
150132,cocina_lena,0.07556595266363886,0.30743237194708545
150118,piso_tierra,0.07404447788471397,0.43559687274881953
150118,agua_red_publica,0.7424154335912272,0.1544458668765667
150118,desague_red_publica,0.5322743663834626,0.2615659703769456
150118,electricidad,1,0
150118,cocina_lena,0.1837268759320498,0.3498469087853784
150107,piso_tierra,0.1116812888743881,0.6249103736652616
150107,agua_red_publica,1,0
150107,desague_red_publica,1,0
150107,electricidad,1,0
150107,cocina_lena,0,NA
150109,piso_tierra,0,NA
150109,agua_red_publica,1,0
150109,desague_red_publica,0.8,3.469446951953683e-17
150109,electricidad,0.8,3.469446951953683e-17
150109,cocina_lena,0,NA
150103,piso_tierra,0.022595817845251026,0.5309538612261198
150103,agua_red_publica,0.9722173424475193,0.013187188193346532
150103,desague_red_publica,0.9718785759773854,0.013325673056591098
150103,electricidad,1,0
150103,cocina_lena,0.028935831472529608,0.45425746489845237
150137,piso_tierra,0,NA
150137,agua_red_publica,1,0
150137,desague_red_publica,1,0
150137,electricidad,1,0
150137,cocina_lena,0,NA
150111,piso_tierra,0,NA
150111,agua_red_publica,1,0
150111,desague_red_publica,1,0
150111,electricidad,1,0
150111,cocina_lena,0,NA
150101,piso_tierra,0.015407202856158736,0.5865697504415177
150101,agua_red_publica,0.9872099278878445,0.008786227561801916
150101,desague_red_publica,1,0
150101,electricidad,1,0
150101,cocina_lena,0.0096649865006884,0.722712807713197
150105,piso_tierra,0.025235749575284374,0.9051146995077878
150105,agua_red_publica,1,0
150105,desague_red_publica,1,0
150105,electricidad,1,0
150105,cocina_lena,0,NA
150121,piso_tierra,0.016105174299016988,0.9774524738987347
150121,agua_red_publica,1,0
150121,desague_red_publica,1,0
150121,electricidad,1,0
150121,cocina_lena,0,NA
150136,piso_tierra,0,NA
150136,agua_red_publica,1,0
150136,desague_red_publica,1,0
150136,electricidad,1,0
150136,cocina_lena,0,NA
150120,piso_tierra,0,NA
150120,agua_red_publica,1,0
150120,desague_red_publica,1,0
150120,electricidad,1,0
150120,cocina_lena,0,NA
150113,piso_tierra,0,NA
150113,agua_red_publica,1,0
150113,desague_red_publica,1,0
150113,electricidad,1,0
150113,cocina_lena,0,NA
150116,piso_tierra,0,NA
150116,agua_red_publica,1,0
150116,desague_red_publica,1,0
150116,electricidad,1,0
150116,cocina_lena,0,NA
150115,piso_tierra,0.023425120558865323,0.5496075897017225
150115,agua_red_publica,1,0
150115,desague_red_publica,1,0
150115,electricidad,0.9703209675427913,0.021488756043555504
150115,cocina_lena,0,NA
150134,piso_tierra,0,NA
150134,agua_red_publica,1,0
150134,desague_red_publica,1,0
150134,electricidad,1,0
150134,cocina_lena,0.10447272739427849,0.5856866627195688
150130,piso_tierra,0,NA
150130,agua_red_publica,1,0
150130,desague_red_publica,1,0
150130,electricidad,1,0
150130,cocina_lena,0.015816549994606844,0.9329161508765728
150131,piso_tierra,0,NA
150131,agua_red_publica,1,0
150131,desague_red_publica,1,0
150131,electricidad,1,0
150131,cocina_lena,0,NA
150122,piso_tierra,0,NA
150122,agua_red_publica,1,0
150122,desague_red_publica,1,0
150122,electricidad,1,0
150122,cocina_lena,0,NA
150141,piso_tierra,0,NA
150141,agua_red_publica,1,0
150141,desague_red_publica,1,0
150141,electricidad,1,0
150141,cocina_lena,0,NA
150140,piso_tierra,0,NA
150140,agua_red_publica,0.985262646888477,0.014729345624667493
150140,desague_red_publica,1,0
150140,electricidad,1,0
150140,cocina_lena,0,NA
150104,piso_tierra,0,NA
150104,agua_red_publica,1,0
150104,desague_red_publica,1,0
150104,electricidad,1,0
150104,cocina_lena,0,NA
150108,piso_tierra,0.012316854192212187,0.9572101909869739
150108,agua_red_publica,0.8695468243651739,0.08971484455139614
150108,desague_red_publica,0.932136715748794,0.05808603830697724
150108,electricidad,0.9870603265294066,0.012497009611199515
150108,cocina_lena,0.0266705761657466,0.6572532319542987
150133,piso_tierra,0.012978990595900405,0.9527524687302675
150133,agua_red_publica,1,0
150133,desague_red_publica,1,0
150133,electricidad,1,0
150133,cocina_lena,0.04866197139303282,0.7362254850042489
150142,piso_tierra,0,NA
150142,agua_red_publica,0.9620482730173845,0.038194463199361484
150142,desague_red_publica,0.8916064493047956,0.08064268599931496
150142,electricidad,1,0
150142,cocina_lena,0.06593619399235023,0.419083016666336
150143,piso_tierra,0.020021356801791124,0.6593103649815293
150143,agua_red_publica,0.9188417699812814,0.07434633347790841
150143,desague_red_publica,0.9307644953137414,0.06129911906147285
150143,electricidad,1,0
150143,cocina_lena,0.0689518675679205,0.35879338177408426
150114,piso_tierra,0,NA
150114,agua_red_publica,1,0
150114,desague_red_publica,1,0
150114,electricidad,1,0
150114,cocina_lena,0,NA
150123,piso_tierra,0.04092119728200001,0.8718641009349727
150123,agua_red_publica,0.754472816308,0.28372968864836173
150123,desague_red_publica,0.754472816308,0.28372968864836173
150123,electricidad,1,0
150123,cocina_lena,0.29473780722528925,0.36608188702731254
150119,piso_tierra,0.05266907810261742,0.6012124462905407
150119,agua_red_publica,0.5843464695417281,0.2616614823645096
150119,desague_red_publica,0.6086665353603232,0.2590394493079987
150119,electricidad,1,0
150119,cocina_lena,0.02523260082339715,0.9199988709627172
150126,piso_tierra,0,NA
150126,agua_red_publica,0.2,6.938893903907366e-17
150126,desague_red_publica,0.6000000000000001,2.3129646346356976e-16
150126,electricidad,1,0
150126,cocina_lena,0,NA
150124,piso_tierra,0.3333333333333333,1.665334536937768e-16
150124,agua_red_publica,0.16666666666666666,8.32667268468884e-17
150124,desague_red_publica,0.16666666666666666,8.32667268468884e-17
150124,electricidad,0.6666666666666666,8.32667268468884e-17
150124,cocina_lena,0,NA
150202,piso_tierra,0.12692118179398615,0.4237487478421368
150202,agua_red_publica,1,0
150202,desague_red_publica,1,0
150202,electricidad,1,0
150202,cocina_lena,0.22009772842710534,0.4830470742743791
150203,piso_tierra,0.12257314141478232,0.45348448645524986
150203,agua_red_publica,1,0
150203,desague_red_publica,0.6115305146410271,0.30480314806651754
150203,electricidad,1,0
150203,cocina_lena,0.40211349258033824,0.4881501499588591
150201,piso_tierra,0.13177473864133896,0.3328919268790812
150201,agua_red_publica,1,0
150201,desague_red_publica,0.914634700011487,0.07542715240046698
150201,electricidad,1,0
150201,cocina_lena,0.15711548344649093,0.42434138072895305
150205,piso_tierra,0.09059698717001655,0.4880130190028914
150205,agua_red_publica,0.8136187170756137,0.1475400886774555
150205,desague_red_publica,1,0
150205,electricidad,1,0
